repayment_id,loan_id,repayment_amount,loan_repayment_method_id,repayment_collected_date,collector_id,repayment_backdate,repayment_backdated_date,repayment_adjust_remaining_schedule,repayment_adjust_remaining_schedule_pro_rata,repayment_manual_composition,principal_repayment_amount,interest_repayment_amount,fees_repayment_amount,penalty_repayment_amount,loandisk_system_date,repayment_description,dea_cash_bank_account,branch_id,custom_field_23214
64622994,7959348,7000.0,35306,01/03/2025,73124,,,,,,5575.0,1425.0,0.0,0.0,03/03/2025 9:47am,,,8550,TC18VH69NM
64623005,7790433,16000.0,35306,01/03/2025,18219,,,,,,0.0,13000.0,3000.0,0.0,03/03/2025 5:20am,,,8550,TC15VIBRSP
64623091,7768068,16900.0,35306,01/03/2025,18219,,,,,,16900.0,0.0,0.0,0.0,03/03/2025 5:22am,,,8550,TC12VTSLMQ
64623106,5423127,6000.0,35306,01/03/2025,18219,,,,,,5939.24,0.0,0.0,60.76,03/03/2025 5:23am,,,8550,TC16VUDE6C
64623149,7545338,312964.0,35306,01/03/2025,73124,,,,,,287163.33,22800.0,3000.0,0.67,03/03/2025 5:25am,,,8550,TC12VW5QCG TC15VWC81B
64623155,7545349,61747.0,35306,01/03/2025,73124,,,,,,51456.0,9590.67,700.0,0.33,03/03/2025 10:26am,,,8550,TC12VW5QCG TC15VWC81B-2
64623193,7815545,60000.0,35306,01/03/2025,18219,,,,,,0.0,60000.0,0.0,0.0,03/03/2025 5:26am,,,8550,TC11W8G1YZ
64623230,6762031,40000.0,35306,01/03/2025,18219,,,,,,40000.0,0.0,0.0,0.0,03/03/2025 5:27am,,,8550,TC16W9TML8
64623311,7661065,1000.0,35306,01/03/2025,73124,,,,,,886.78,0.0,113.22,0.0,03/04/2025 12:02pm,,,8550,TC19ZXPFFL
64623349,7899304,1500.0,35306,01/03/2025,18219,,,,,,0.0,1500.0,0.0,0.0,13/03/2025 10:19am,,,8550,TC12110TRE
64623359,5049546,4000.0,35306,01/03/2025,73124,,,,,,4000.0,0.0,0.0,0.0,03/03/2025 5:30am,,,8550,TC15147J7R
64623376,7933437,644.0,35306,01/03/2025,73124,,,,,,0.0,0.0,644.0,0.0,03/03/2025 5:30am,,,8550,TC10161T2Q
64623459,5049546,1000.0,35306,01/03/2025,73124,,,,,,568.0,0.0,0.0,432.0,03/03/2025 5:33am,,,8550,TC201C0XMC
64623472,7933437,644.0,35306,02/03/2025,73124,,,,,,0.0,220.0,424.0,0.0,04/03/2025 6:37am,,,8550,TC205I6K74
64623488,7899304,2000.0,35306,03/03/2025,18219,,,,,,0.0,2000.0,0.0,0.0,13/03/2025 10:19am,,,8550,TC245IHY00
64663804,7053790,232770.0,35306,03/03/2025,73124,,,,,,188333.33,44431.99,4.68,0.0,03/03/2025 12:39pm,,,8550,TC387AVS8Y
64673753,7661065,2000.0,35306,03/03/2025,73124,,,,,,0.0,0.0,2000.0,0.0,03/04/2025 12:02pm,,,8550,"TC335MID4V, TC366QH8JK"
64675902,6182219,30000.0,35306,03/03/2025,73124,,,,,,15000.0,9000.0,3300.0,2700.0,03/03/2025 11:39am,,,8550,TC3366D643
64676461,5287584,13320.0,35306,03/03/2025,73124,,,,,,6944.44,4375.0,2000.56,0.0,03/03/2025 11:41am,,,8550,TC356COQ3J
64681968,5943099,20000.0,35306,03/03/2025,18219,,,,,,2029.48,15000.0,2470.52,500.0,03/03/2025 12:36pm,,,8550,TC39L5DAD
64682500,7780525,21000.0,35306,03/03/2025,73124,,,,,,0.0,21000.0,0.0,0.0,03/03/2025 12:37pm,,,8550,TC327H7ONO
64683303,7053790,236529.0,118491,03/03/2025,73124,,,,,,188333.35,45200.0,2995.32,0.33,03/03/2025 3:38pm,,,8550,FT25062KFYQ5
64684140,6762031,63065.0,35306,03/03/2025,18219,,,,,,63065.0,0.0,0.0,0.0,03/03/2025 12:45pm,,,8550,"TC377PBC25, TC377WRGN7"
64686402,6921731,6425.0,35306,03/03/2025,18219,,,,,,5226.4,1045.28,48.8,104.52,03/03/2025 12:52pm,,,8550,TC387Z1AEG
64686953,6921141,13575.0,35306,03/03/2025,18219,,,,,,8886.39,4399.73,0.0,288.88,03/03/2025 12:52pm,,,8550,TC387Z1AEG-1
64687573,7292020,22800.0,35306,03/03/2025,75767,,,,,,15000.0,4800.0,3000.0,0.0,03/03/2025 12:54pm,,,8550,TC3876F1I
64699384,7959348,3925.0,35306,03/03/2025,73124,,,,,,3925.0,0.0,0.0,0.0,03/03/2025 1:52pm,,,8550,202503031649128967
64702619,5470802,9900.0,35306,03/03/2025,18219,,,,,,9491.27,0.0,29.09,379.64,03/03/2025 2:19pm,,,8550,"TC367SOO58, TC308CHMD8"
64702658,7882596,150000.0,35306,03/03/2025,35725,,,,,,109200.0,37800.0,3000.0,0.0,03/03/2025 2:20pm,,,8550,TC318GC6WR
64709935,7790430,81667.0,35306,01/03/2025,18219,,,,,,54166.67,26000.0,1500.33,0.0,13/03/2025 10:17am,,,8550,FT25060J2LF7
64732099,7767883,33000.0,35306,28/02/2025,73124,,,,,,3000.0,30000.0,0.0,0.0,04/03/2025 6:33am,,,8550,TBS1SRNC2J
64732264,7815458,15000.0,35306,01/02/2025,75767,,,,,,0.0,15000.0,0.0,0.0,04/03/2025 6:35am,,,8550,TC10WM3652
64732376,7899304,2000.0,35306,02/03/2025,18219,,,,,,0.0,2000.0,0.0,0.0,13/03/2025 10:19am,,,8550,TC245IHY0
64735491,7899304,2000.0,35306,04/03/2025,18219,,,,,,0.0,2000.0,0.0,0.0,13/03/2025 10:19am,,,8550,TC33A84RAJ
64735560,7516307,3325.0,35306,04/03/2025,18219,,,,,,2719.0,570.0,36.0,0.0,04/03/2025 7:21am,,,8550,TC318YCRCD
64735619,7471056,21125.0,35306,04/03/2025,18219,,,,,,12500.0,6000.0,2625.0,0.0,04/03/2025 7:20am,,,8550,TC318YCRCD-1
64735754,7933437,644.0,35306,04/03/2025,73124,,,,,,0.0,644.0,0.0,0.0,04/03/2025 7:22am,,,8550,TC30AB3V1Y
64823263,7808149,30000.0,35306,04/03/2025,18219,,,,,,0.0,30000.0,0.0,0.0,04/03/2025 12:47pm,,,8550,TC43BPE2AB
64823836,5423127,400.0,35306,04/03/2025,18219,,,,,,136.28,0.0,259.64,4.08,04/03/2025 1:00pm,,,8550,TC41CWD6BR
64829310,5400474,103786.0,280940,03/03/2025,75700,,,,,,74749.96,29036.04,0.0,0.0,04/03/2025 1:47pm,,,8550,FT25062LLXMC
64829425,5400403,158166.0,280940,04/03/2025,75700,,,,,,119166.71,38999.29,0.0,0.0,04/03/2025 1:47pm,,,8550,FT25062LLXMC-1
64829843,5400398,23145.0,280940,04/03/2025,75700,,,,,,12375.0,4050.0,5999.4,720.6,04/03/2025 1:49pm,,,8550,FT25062BBB42
64829901,7548277,134903.0,280940,04/03/2025,75700,,,,,,48470.12,5816.41,55000.0,25616.47,04/03/2025 1:51pm,,,8550,FT25062BBB42-1
64890375,6214282,2760.0,35306,03/03/2025,75767,,,,,,2642.51,0.0,11.77,105.72,05/03/2025 4:35am,,,8550,TC378SNGEX
64890431,7811556,26000.0,35306,04/03/2025,18219,,,,,,0.0,26000.0,0.0,0.0,05/03/2025 4:39am,,,8550,TC46DG8NWY
64890694,7790527,9100.0,35306,03/03/2025,75767,,,,,,1000.19,8099.81,0.0,0.0,05/03/2025 4:47am,,,8550,FT25062RXT2V
64895273,7841696,67500.0,280940,26/02/2025,75767,,,,,,14925.0,49575.0,3000.0,0.0,05/03/2025 6:29am,,,8550,FT25055WSYJV-1
64900808,7932538,67500.0,280940,26/02/2025,75767,,,,,,21538.15,45961.85,0.0,0.0,05/03/2025 7:51am,,,8550,FT25055WSYJV-2
64911983,7526709,1000.0,35306,02/03/2025,73124,,,,,,0.0,0.0,1000.0,0.0,05/03/2025 9:08am,,,8550,TC201C0XM
64912047,7526709,1000.0,35306,03/03/2025,73124,,,,,,0.0,0.0,1000.0,0.0,05/03/2025 9:08am,,,8550,TC355VLE3L
64913148,7259280,7000.0,35306,10/01/2025,39988,,,,,,5609.8,1121.96,268.24,0.0,01/04/2025 4:32am,,,8550,59017 1
64913617,5399444,3000.0,280940,04/03/2025,75767,,,,,,3000.0,0.0,0.0,0.0,05/03/2025 9:18am,,,8550,FT250626B9FJ
64914121,7813478,1500.0,280940,01/03/2025,18219,,,,,,11.0,1389.0,100.0,0.0,13/03/2025 10:17am,,,8550,FT25060J2LF71
64918255,7951594,3000.0,35306,05/03/2025,18219,,,,,,0.0,3000.0,0.0,0.0,02/04/2025 10:32am,,,8550,"TC30AB3V1Y, TC57GH3LJL"
64922651,7933437,644.0,35306,05/03/2025,73124,,,,,,0.0,644.0,0.0,0.0,05/03/2025 9:53am,,,8550,TC42F4UBTS
64923113,5049546,5700.0,35306,05/03/2025,73124,,,,,,0.0,0.0,0.77,5699.23,05/03/2025 1:45pm,,,8550,"TC59FCOT9P, TC54FP2OO4, TC55GIOGJ7, TC56HHB4DE"
64923417,5943099,23500.0,35306,05/03/2025,18219,,,,,,22970.52,0.0,0.0,529.48,05/03/2025 9:56am,,,8550,"TC54G00SPK, TC52GQQRQ6"
64923740,7872253,2300.0,35306,05/03/2025,18219,,,,,,0.0,2300.0,0.0,0.0,06/03/2025 4:48am,,,8550,TC57G2SW2R
64924457,6036196,12675.0,35306,05/03/2025,18219,,,,,,4625.0,5550.0,2500.0,0.0,05/03/2025 10:02am,,,8550,TC52GFT8WW
64924510,6066363,5035.0,35306,05/03/2025,18219,,,,,,2288.62,2746.38,0.0,0.0,05/03/2025 10:03am,,,8550,TC52GFT8WW-1
64924528,6066369,7055.0,35306,05/03/2025,18219,,,,,,3208.33,3846.67,0.0,0.0,05/03/2025 10:03am,,,8550,TC52GFT8WW-2
64924750,6066378,3545.0,35306,05/03/2025,18219,,,,,,1611.74,1933.26,0.0,0.0,05/03/2025 10:05am,,,8550,TC52GFT8WW-3
64926091,6066385,13594.0,35306,05/03/2025,18219,,,,,,6181.01,7412.99,0.0,0.0,05/03/2025 10:07am,,,8550,TC52GFT8WW-4
64926234,6066396,20496.0,35306,05/03/2025,18219,,,,,,9267.32,11228.68,0.0,0.0,05/03/2025 10:08am,,,8550,TC52GFT8WW-5
64965414,7796794,10000.0,35306,05/03/2025,75767,,,,,,0.0,7000.0,3000.0,0.0,05/03/2025 1:48pm,,,8550,TC55HGGZ8X
64966082,7815599,31000.0,35306,05/03/2025,18219,,,,,,37.37,27962.63,3000.0,0.0,05/03/2025 1:43pm,,,8550,TC55GWZED
64998818,6921141,5700.0,35306,05/03/2025,18219,,,,,,5558.05,0.0,30.79,111.16,06/03/2025 4:47am,,,8550,TC57G2SW2R 1
64998869,7827622,15000.0,35306,05/03/2025,18219,,,,,,0.0,15000.0,0.0,0.0,06/03/2025 4:49am,,,8550,TC56I6YAQM
64998910,7224459,7285.0,35306,05/03/2025,18219,,,,,,5987.1,1197.42,100.48,0.0,06/03/2025 4:50am,,,8550,TC56I6YAQM 1
65015293,7818200,36825.0,35306,06/03/2025,75767,,,,,,0.0,33825.0,3000.0,0.0,06/03/2025 10:00am,,,8550,TC54IJKGF6
65036329,7933437,800.0,35306,06/03/2025,73124,,,,,,0.0,800.0,0.0,0.0,06/03/2025 9:58am,,,8550,TC66K1UG7C
65039187,7899304,1000.0,35306,06/03/2025,18219,,,,,,0.0,1000.0,0.0,0.0,13/03/2025 10:18am,,,8550,TC57JVM2R1
65044294,7866398,40500.0,35306,06/03/2025,75767,,,,,,0.0,37500.0,3000.0,0.0,06/03/2025 10:33am,,,8550,TC65LHAIXL
65049204,7497107,24260.0,35306,06/03/2025,73124,,,,,,14166.67,6800.0,3293.33,0.0,06/03/2025 10:54am,,,8550,TC69L93XH1
65049263,6471357,65891.0,35306,06/03/2025,73124,,,,,,43888.88,15800.0,6202.12,0.0,06/03/2025 10:55am,,,8550,TC62KYTYVE
65049421,7818222,30000.0,35306,06/03/2025,73124,,,,,,0.0,27000.0,3000.0,0.0,06/03/2025 10:56am,,,8550,TC69KY8TDZ
65049718,6599625,4000.0,35306,06/03/2025,75767,,,,,,0.0,0.0,3633.34,366.66,06/03/2025 10:58am,,,8550,TC60KME241
65103021,7607998,15050.0,35306,06/03/2025,75767,,,,,,14332.66,0.0,0.69,716.65,07/03/2025 4:21am,,,8550,TC64MMMKL2
65103025,7818200,3000.0,35306,07/03/2025,75767,,,,,,0.0,3000.0,0.0,0.0,07/03/2025 4:23am,,,8550,TC610P274J
65103026,5983142,33630.0,35306,07/03/2025,75767,,,,,,16666.67,15000.0,1963.33,0.0,10/03/2025 5:44am,,,8550,"TC61OP274J, TC74QZ27MW, TC76R3ZXUI"
65103141,6023389,15000.0,35306,06/03/2025,18219,,,,,,5672.79,6553.28,1993.78,780.15,07/03/2025 4:41am,,,8550,TC68MFAJVG
65103152,7796794,4000.0,35306,06/03/2025,75767,,,,,,0.0,4000.0,0.0,0.0,07/03/2025 4:42am,,,8550,TC63MH3S5D
65103164,7828021,22500.0,35306,06/03/2025,73124,,,,,,0.0,19500.0,3000.0,0.0,07/03/2025 4:44am,,,8550,TC62MIIW16
65103495,7899304,1000.0,35306,07/03/2025,18219,,,,,,0.0,1000.0,0.0,0.0,13/03/2025 10:18am,,,8550,TC60N07DRA
65103554,7796801,7500.0,35306,07/03/2025,73124,,,,,,0.0,7500.0,0.0,0.0,07/03/2025 6:28am,,,8550,TC62NHWS16
65103562,7811563,118000.0,35306,07/03/2025,73124,,,,,,92500.0,22500.0,3000.0,0.0,07/03/2025 6:28am,,,8550,TC62NHWS16 1
65103582,7796794,7000.0,35306,07/03/2025,75767,,,,,,1434.41,5565.59,0.0,0.0,07/03/2025 12:10pm,,,8550,"TC69OB4TLZ, TC78PZ3OAG"
65103597,7933437,644.0,35306,07/03/2025,73124,,,,,,0.0,644.0,0.0,0.0,07/03/2025 5:07am,,,8550,TC64OLXKME
65103603,7813478,6946.0,280940,06/03/2025,18219,,,,,,6934.0,0.0,12.0,0.0,13/03/2025 10:17am,,,8550,FT25065BF23X
65103651,5695980,10000.0,35306,07/03/2025,73124,,,,,,0.0,7783.91,1990.58,225.51,07/03/2025 5:11am,,,8550,TC77ORHK8L
65103656,7526709,1000.0,35306,07/03/2025,73124,,,,,,0.0,752.53,247.47,0.0,07/03/2025 5:12am,,,8550,TC79OU8SRH
65107792,7818222,20000.0,35306,07/03/2025,73124,,,,,,0.0,20000.0,0.0,0.0,07/03/2025 7:00am,,,8550,TC75PLF3E7
65108001,7768068,5000.0,35306,07/03/2025,18219,,,,,,4229.0,0.0,0.0,771.0,07/03/2025 7:04am,,,8550,TC72PL5T20
65173424,7991941,107000.0,35306,07/03/2025,73124,,,,,,100000.0,7000.0,0.0,0.0,07/03/2025 12:04pm,,,8550,dtb
65175867,7829813,8000.0,35306,07/03/2025,75767,,,,,,4000.0,4000.0,0.0,0.0,07/03/2025 12:11pm,,,8550,TC70Q65N9Q
65176208,7327572,12000.0,35306,07/03/2025,75767,,,,,,0.0,9333.46,2666.54,0.0,07/03/2025 12:13pm,,,8550,TC71QCIYNN
65176817,7780525,9300.0,35306,07/03/2025,73124,,,,,,3021.23,6278.77,0.0,0.0,07/03/2025 12:14pm,,,8550,TC74QP29VQ
65201249,695927,2000.0,35306,07/03/2025,35725,,,,,,2000.0,0.0,0.0,0.0,07/03/2025 2:20pm,,,8550,TC78REV1C8
65296381,6296822,51730.0,35306,07/03/2025,75767,,,,,,33239.18,16000.0,2490.82,0.0,10/03/2025 5:02am,,,8550,TC72RMNEL0
65296656,5647221,3000.0,35306,08/03/2025,73124,,,,,,3000.0,0.0,0.0,0.0,10/03/2025 5:23am,,,8550,TC70T64BP0
65296680,7874464,45000.0,35306,08/03/2025,75767,,,,,,27000.0,15000.0,3000.0,0.0,10/03/2025 5:24am,,,8550,TC70T8YH02
65296793,7899304,1240.0,35306,08/03/2025,18219,,,,,,0.0,1240.0,0.0,0.0,13/03/2025 10:18am,,,8550,TC71TFYD4V
65296843,7933437,644.0,35306,08/03/2025,73124,,,,,,0.0,644.0,0.0,0.0,10/03/2025 5:25am,,,8550,TC70T8YH02.
65296862,7526709,1000.0,35306,08/03/2025,73124,,,,,,0.0,1000.0,0.0,0.0,10/03/2025 5:26am,,,8550,TC87TLQU6Z
65296869,5695980,8000.0,35306,08/03/2025,73124,,,,,,7516.67,334.09,74.07,75.17,10/03/2025 5:27am,,,8550,TC83VL9XCR
65296902,6768158,60000.0,35306,08/03/2025,75767,,,,,,29152.32,28000.0,2847.68,0.0,10/03/2025 5:29am,,,8550,TC82VBM7XI
65297018,7872253,8000.0,35306,08/03/2025,18219,,,,,,40.66,7959.34,0.0,0.0,10/03/2025 5:29am,,,8550,TC87VXFO8L
65297038,7865082,4000.0,35306,10/03/2025,73124,,,,,,2174.41,1825.59,0.0,0.0,12/03/2025 4:44am,,,8550,"TC86XGVRO, TCA06A2A98"
65297065,7933437,1288.0,35306,10/03/2025,73124,,,,,,0.0,1288.0,0.0,0.0,10/03/2025 5:32am,,,8550,"TC80Y6MJQ8, TC903CPKAU"
65297072,7899304,4750.0,35306,10/03/2025,18219,,,,,,0.0,4750.0,0.0,0.0,13/03/2025 10:18am,,,8550,"TC83Y4768J, TC963GR6W2, TCA04CZT6O"
65297093,6599625,5000.0,35306,10/03/2025,75767,,,,,,0.0,3367.27,899.41,733.32,10/03/2025 5:33am,,,8550,TC9910YCFH
65297105,6974473,400.0,35306,10/03/2025,73124,,,,,,0.0,309.5,90.5,0.0,17/03/2025 5:18am,,,8550,TC9724IVF7
65297110,6974231,28500.0,35306,10/03/2025,73124,,,,,,17500.0,8400.0,2600.0,0.0,17/03/2025 5:18am,,,8550,TC9724IVF7 1
65297114,7951898,37500.0,35306,10/03/2025,18219,,,,,,0.0,37500.0,0.0,0.0,10/03/2025 5:37am,,,8550,TCA53URXZR
65297149,7900897,8000.0,35306,10/03/2025,18219,,,,,,0.0,8000.0,0.0,0.0,10/03/2025 5:39am,,,8550,TCA63Z65IE
65297465,7818222,5200.0,35306,10/03/2025,73124,,,,,,45.0,5155.0,0.0,0.0,10/03/2025 5:47am,,,8550,TC972BK15N
65411236,6599625,5000.0,35306,10/03/2025,75767,,,,,,0.0,5000.0,0.0,0.0,10/03/2025 12:54pm,,,8550,TCA44S45EO
65412722,5533758,30750.0,35306,10/03/2025,18219,,,,,,15833.33,12825.0,1616.68,474.99,10/03/2025 12:59pm,,,8550,TCA946XMYF
65413107,6296822,100.0,35306,10/03/2025,75767,,,,,,94.15,0.0,3.03,2.82,10/03/2025 1:00pm,,,8550,TCA34GN4GF
65413852,7818219,7029.0,35306,10/03/2025,18219,,,,,,0.0,2100.0,0.0,4929.0,10/03/2025 1:03pm,,,8550,TCA14I00D5
65419603,6315391,4660.0,35306,07/03/2025,18219,,,,,,1762.0,0.0,0.0,2898.0,10/03/2025 1:44pm,,,8550,TC72RIGROA
65420881,6315019,24700.0,35306,07/03/2025,18219,,,,,,15000.0,7200.0,2500.0,0.0,10/03/2025 1:45pm,,,8550,TC72RIGROA 1
65421097,7327572,10000.0,35306,10/03/2025,75767,,,,,,9333.46,666.54,0.0,0.0,10/03/2025 1:48pm,,,8550,TCA15RHC0P
65444497,7870268,3000.0,35306,11/03/2025,18219,,,,,,0.0,3000.0,0.0,0.0,11/03/2025 4:13am,,,8550,TCA46IDO8A
65444499,6768158,8000.0,35306,11/03/2025,75767,,,,,,7707.89,0.0,0.0,292.11,11/03/2025 4:14am,,,8550,TCA57DLLP3
65444510,6984098,4444.0,35306,11/03/2025,73124,,,,,,3619.4,723.88,100.72,0.0,11/03/2025 4:15am,,,8550,TCA97F017T
65444514,6984084,33578.0,35306,11/03/2025,73124,,,,,,17777.78,12800.0,3000.22,0.0,11/03/2025 4:16am,,,8550,TCA97F017T 1
65444594,7933437,644.0,35306,11/03/2025,73124,,,,,,568.0,76.0,0.0,0.0,11/03/2025 4:17am,,,8550,TCA67V0L6Q
65447520,7327572,7500.0,35306,11/03/2025,75767,,,,,,7333.21,0.0,93.46,73.33,11/03/2025 5:35am,,,8550,TCB68FL030
65447597,7780334,1000.0,35303,11/03/2025,18219,,,,,,193.96,806.04,0.0,0.0,11/03/2025 6:35am,,,8550,TBS0SZNG3U
65450720,7811628,3000.0,35306,11/03/2025,73124,,,,,,0.0,3000.0,0.0,0.0,11/03/2025 6:27am,,,8550,TC43B7NVOV
65450784,7829280,3000.0,35303,11/03/2025,73124,,,,,,0.0,3000.0,0.0,0.0,11/03/2025 6:27am,,,8550,TC43B7NVOV 1
65450848,7858270,3000.0,35303,11/03/2025,73124,,,,,,0.0,3000.0,0.0,0.0,11/03/2025 6:29am,,,8550,TC43B7NVOV 2
65450867,7858276,6000.0,35303,11/03/2025,73124,,,,,,41.06,5958.94,0.0,0.0,11/03/2025 6:30am,,,8550,TC43B7NVOV 3
65450960,7858279,5000.0,35303,11/03/2025,73124,,,,,,507.84,4492.16,0.0,0.0,11/03/2025 6:33am,,,8550,TC43B7NVOV 4
65451027,7959221,5000.0,35303,11/03/2025,73124,,,,,,0.0,5000.0,0.0,0.0,11/03/2025 6:34am,,,8550,TC43B7NVOV 5
65451715,7865103,55087.0,280940,11/03/2025,18219,,,,,,49184.0,5902.08,0.0,0.92,11/03/2025 10:03am,,,8550,FT25070FH1PC
65451873,7865110,7913.0,280940,11/03/2025,18219,,,,,,6713.89,805.67,0.0,393.44,11/03/2025 10:03am,,,8550,cash 1
65454529,7808620,15000.0,35306,07/03/2025,18219,,,,,,2189.18,12810.82,0.0,0.0,11/03/2025 7:24am,,,8550,TC72PIW3J1
65454587,7808616,15000.0,35306,11/03/2025,18219,,,,,,82.36,11917.64,3000.0,0.0,11/03/2025 7:25am,,,8550,TC72PIW3J1 1
65506462,7900897,10000.0,35306,11/03/2025,18219,,,,,,0.0,10000.0,0.0,0.0,11/03/2025 10:04am,,,8550,TCB7990X6F
65506621,7841707,15000.0,35306,11/03/2025,18219,,,,,,1221.9,10778.1,3000.0,0.0,11/03/2025 10:04am,,,8550,TCB19F9H3D
65506818,7915978,5000.0,35306,11/03/2025,73124,,,,,,0.0,2000.0,3000.0,0.0,11/03/2025 10:05am,,,8550,"TCB69HLS1A, TCB29HYCEG"
65535167,6023389,10450.0,35306,11/03/2025,18219,,,,,,9930.25,0.0,23.25,496.5,11/03/2025 1:08pm,,,8550,"TCB4A1YDX8, TCB1A2S38Z"
65537193,7140687,5576.0,35306,10/03/2025,73124,,,,,,4873.0,702.35,0.65,0.0,11/03/2025 2:07pm,,,8550,TC91ZQ6JYL
65537231,7140646,32424.0,35306,10/03/2025,73124,,,,,,16666.67,12000.0,3757.33,0.0,11/03/2025 2:07pm,,,8550,TC91ZQ6JYL 1
65589254,7818228,7000.0,35306,12/03/2025,18219,,,,,,1604.65,5395.35,0.0,0.0,12/03/2025 4:40am,,,8550,TCB9C1NT8V
65589259,5647221,5000.0,35306,12/03/2025,73124,,,,,,4786.6,0.0,0.0,213.4,12/03/2025 4:42am,,,8550,TCB1C9CDRX
65589267,7933437,644.0,35306,12/03/2025,73124,,,,,,644.0,0.0,0.0,0.0,12/03/2025 4:43am,,,8550,TCB1CFE72V
65589268,7865082,2000.0,35306,12/03/2025,73124,,,,,,2000.0,0.0,0.0,0.0,12/03/2025 4:44am,,,8550,TCB7CI0NGX
65589275,5082923,10000.0,35306,12/03/2025,18219,,,,,,0.0,7975.87,1999.3,24.83,12/03/2025 4:46am,,,8550,TCC7CUDUNJ
65589498,7678566,7879.0,280940,12/03/2025,18219,,,,,,5332.57,2546.43,0.0,0.0,12/03/2025 2:28pm,,,8550,check off
65590903,6599625,22000.0,35306,12/03/2025,75767,,,,,,18333.33,432.73,2867.28,366.66,12/03/2025 5:50am,,,8550,"TCC7D1AE4F,TCC8D3ZK7K"
65591332,7841654,4000.0,35306,12/03/2025,18219,,,,,,0.0,4000.0,0.0,0.0,12/03/2025 5:57am,,,8550,TCC7D4PWF3
65636325,7850677,3000.0,35306,12/03/2025,73124,,,,,,0.0,3000.0,0.0,0.0,12/03/2025 11:37am,,,8550,TCC6DF4SA
65636479,7899304,1000.0,35306,12/03/2025,18219,,,,,,290.0,710.0,0.0,0.0,13/03/2025 10:18am,,,8550,TCC2DF2U98
65637620,5643508,21200.0,35306,12/03/2025,18219,,,,,,8750.0,9450.0,2037.5,962.5,12/03/2025 11:40am,,,8550,TCC4DJ4ZTE
65637862,7871126,20000.0,35306,12/03/2025,18219,,,,,,0.0,20000.0,0.0,0.0,12/03/2025 11:41am,,,8550,TCC1DLO909
65637962,7807302,15000.0,35306,12/03/2025,73124,,,,,,11180.99,3819.01,0.0,0.0,12/03/2025 11:43am,,,8550,TCC3DPPFUF
65638253,7871054,50000.0,35306,12/03/2025,18219,,,,,,0.0,50000.0,0.0,0.0,12/03/2025 11:46am,,,8550,TCC1DZJAQD
65638288,7882294,6000.0,35306,12/03/2025,75767,,,,,,0.91,5999.09,0.0,0.0,12/03/2025 12:37pm,,,8550,TCC5E8I5UZ
65639099,7762434,20000.0,35306,12/03/2025,18219,,,,,,17185.21,0.0,0.0,2814.79,12/03/2025 11:50am,,,8550,TCC7ECXXJ1
65639150,7915978,20000.0,35306,12/03/2025,73124,,,,,,0.0,20000.0,0.0,0.0,12/03/2025 11:51am,,,8550,TCC1EGPF3N
65639212,7717823,7500.0,35306,12/03/2025,18219,,,,,,7000.0,500.0,0.0,0.0,13/03/2025 12:09pm,,,8550,TCC0EHC8EK
65639711,8007543,107000.0,35305,12/03/2025,18219,,,,,,100000.0,7000.0,0.0,0.0,12/03/2025 11:53am,,,8550,cheque depo-DTB
65640131,7829255,10750.0,35306,12/03/2025,18219,,,,,,1000.0,6750.0,3000.0,0.0,12/03/2025 12:04pm,,,8550,TCC7ELPJTJ
65641067,7882469,121100.0,35306,12/03/2025,18219,,,,,,110000.0,11000.0,0.0,100.0,12/03/2025 12:14pm,,,8550,"TCC0EN9130, TCC6EN40NW"
65645371,7900813,3000.0,35306,12/03/2025,75767,,,,,,0.0,3000.0,0.0,0.0,12/03/2025 12:38pm,,,8550,TCC5E8I5UZ 1
65660049,7890245,126500.0,280940,12/03/2025,18219,,,,,,100000.0,15000.0,11500.0,0.0,12/03/2025 1:41pm,,,8550,AG7116072
65661455,5533758,88692.0,280940,12/03/2025,18219,,,,,,47500.05,25650.0,15541.18,0.77,12/03/2025 1:44pm,,,8550,AG7116072-1
65661896,7516307,150.0,35306,12/03/2025,18219,,,,,,129.0,0.0,21.0,0.0,12/03/2025 1:46pm,,,8550,TCC1EZNDYH
65668358,7951410,9589.0,280940,12/03/2025,18219,,,,,,7888.4,1700.6,0.0,0.0,12/03/2025 2:28pm,,,8550,check off.
65688512,7818228,7000.0,35306,13/03/2025,18219,,,,,,7000.0,0.0,0.0,0.0,13/03/2025 4:42am,,,8550,TCC4FMAF9I
65688647,6768158,2050.0,35306,13/03/2025,75767,,,,,,2009.42,0.0,0.0,40.58,13/03/2025 4:45am,,,8550,TCC7GP410B
65688653,7933437,644.0,35306,13/03/2025,73124,,,,,,644.0,0.0,0.0,0.0,13/03/2025 4:46am,,,8550,TCC3GZDXVF
65688655,7815482,26000.0,35306,13/03/2025,18219,,,,,,8150.0,14850.0,3000.0,0.0,13/03/2025 12:07pm,,,8550,TCD2H87XDE
65699168,7768068,5000.0,35306,13/03/2025,18219,,,,,,4482.74,0.0,0.0,517.26,13/03/2025 8:03am,,,8550,TCD3HXOXKV
65743966,5082923,10000.0,35306,13/03/2025,18219,,,,,,2975.87,7024.13,0.0,0.0,13/03/2025 12:26pm,,,8550,TCD0IJSS8Y
65744068,7900813,1000.0,35306,13/03/2025,75767,,,,,,169.47,830.53,0.0,0.0,13/03/2025 12:27pm,,,8550,TCD9IT2USH
